study,dataset,variable,instrument,question,item
"twinlife","ZA6701_person_wid1_v4-0-0","dia6303t","wid1_F2F1_module10","dia6301t",3
"twinlife","ZA6701_person_wid1_v4-0-0","dia6303u","wid1_F2F1_module10","dia6301u",3
"twinlife","ZA6701_person_wid1_v4-0-0","dia6304s","wid1_F2F1_module10","dia6301s",4
"twinlife","ZA6701_person_wid1_v4-0-0","dia6304t","wid1_F2F1_module10","dia6301t",4
"twinlife","ZA6701_person_wid1_v4-0-0","dia6304u","wid1_F2F1_module10","dia6301u",4
"twinlife","ZA6701_person_wid1_v4-0-0","dia6400s","wid1_F2F1_module10","dia5000s",15
"twinlife","ZA6701_person_wid1_v4-0-0","dia6400t","wid1_F2F1_module10","dia5000t",15
"twinlife","ZA6701_person_wid1_v4-0-0","dia6400u","wid1_F2F1_module10","dia5000u",15
"twinlife","ZA6701_person_wid1_v4-0-0","dia6401s","wid1_F2F1_module10","dia6401s",1
"twinlife","ZA6701_person_wid1_v4-0-0","dia6401t","wid1_F2F1_module10","dia6401t",1
"twinlife","ZA6701_person_wid1_v4-0-0","dia6401u","wid1_F2F1_module10","dia6401u",1
"twinlife","ZA6701_person_wid1_v4-0-0","dia6402s","wid1_F2F1_module10","dia6401s",2
"twinlife","ZA6701_person_wid1_v4-0-0","dia6402t","wid1_F2F1_module10","dia6401t",2
"twinlife","ZA6701_person_wid1_v4-0-0","dia6402u","wid1_F2F1_module10","dia6401u",2
"twinlife","ZA6701_person_wid1_v4-0-0","dia6403s","wid1_F2F1_module10","dia6401s",3
"twinlife","ZA6701_person_wid1_v4-0-0","dia6403t","wid1_F2F1_module10","dia6401t",3
"twinlife","ZA6701_person_wid1_v4-0-0","dia6403u","wid1_F2F1_module10","dia6401u",3
"twinlife","ZA6701_person_wid1_v4-0-0","dia6404s","wid1_F2F1_module10","dia6401s",4
"twinlife","ZA6701_person_wid1_v4-0-0","dia6404t","wid1_F2F1_module10","dia6401t",4
"twinlife","ZA6701_person_wid1_v4-0-0","dia6404u","wid1_F2F1_module10","dia6401u",4
"twinlife","ZA6701_person_wid1_v4-0-0","dia6600s","wid1_F2F1_module10","dia5000s",16
"twinlife","ZA6701_person_wid1_v4-0-0","dia6600t","wid1_F2F1_module10","dia5000t",16
"twinlife","ZA6701_person_wid1_v4-0-0","dia6600u","wid1_F2F1_module10","dia5000u",16
"twinlife","ZA6701_person_wid1_v4-0-0","dia6700s","wid1_F2F1_module10","dia5000s",17
"twinlife","ZA6701_person_wid1_v4-0-0","dia6700t","wid1_F2F1_module10","dia5000t",17
"twinlife","ZA6701_person_wid1_v4-0-0","dia6700u","wid1_F2F1_module10","dia5000u",17
"twinlife","ZA6701_person_wid1_v4-0-0","dia6800s","wid1_F2F1_module10","dia5000s",18
"twinlife","ZA6701_person_wid1_v4-0-0","dia6800t","wid1_F2F1_module10","dia5000t",18
"twinlife","ZA6701_person_wid1_v4-0-0","dia6800u","wid1_F2F1_module10","dia5000u",18
"twinlife","ZA6701_person_wid1_v4-0-0","doc0100s","wid1_F2F1_module10","doc0100s",1
"twinlife","ZA6701_person_wid1_v4-0-0","doc0100t","wid1_F2F1_module10","doc0100t",1
"twinlife","ZA6701_person_wid1_v4-0-0","doc0100u","wid1_F2F1_module10","doc0100u",1
"twinlife","ZA6701_person_wid1_v4-0-0","doc0101s","wid1_F2F1_module10","doc0101s",1
"twinlife","ZA6701_person_wid1_v4-0-0","doc0101t","wid1_F2F1_module10","doc0101t",1
"twinlife","ZA6701_person_wid1_v4-0-0","doc0101u","wid1_F2F1_module10","doc0101u",1
"twinlife","ZA6701_person_wid1_v4-0-0","ext0100s","wid1_F2F1_module10","int0100s",11
"twinlife","ZA6701_person_wid1_v4-0-0","ext0100t","wid1_F2F1_module10","int0100t",11
"twinlife","ZA6701_person_wid1_v4-0-0","ext0100u","wid1_F2F1_module10","int0100u",11
"twinlife","ZA6701_person_wid1_v4-0-0","ext0101s","wid1_F2F1_module10","int0100s",13
"twinlife","ZA6701_person_wid1_v4-0-0","ext0101t","wid1_F2F1_module10","int0100t",13
"twinlife","ZA6701_person_wid1_v4-0-0","ext0101u","wid1_F2F1_module10","int0100u",13
"twinlife","ZA6701_person_wid1_v4-0-0","ext0102s","wid1_F2F1_module10","int0100s",14
"twinlife","ZA6701_person_wid1_v4-0-0","ext0102t","wid1_F2F1_module10","int0100t",14
"twinlife","ZA6701_person_wid1_v4-0-0","ext0102u","wid1_F2F1_module10","int0100u",14
"twinlife","ZA6701_person_wid1_v4-0-0","ext0103s","wid1_F2F1_module10","int0100s",15
"twinlife","ZA6701_person_wid1_v4-0-0","ext0103t","wid1_F2F1_module10","int0100t",15
"twinlife","ZA6701_person_wid1_v4-0-0","ext0103u","wid1_F2F1_module10","int0100u",15
"twinlife","ZA6701_person_wid1_v4-0-0","ext0104s","wid1_F2F1_module10","int0100s",16
"twinlife","ZA6701_person_wid1_v4-0-0","ext0104t","wid1_F2F1_module10","int0100t",16
"twinlife","ZA6701_person_wid1_v4-0-0","ext0104u","wid1_F2F1_module10","int0100u",16
"twinlife","ZA6701_person_wid1_v4-0-0","ext0105s","wid1_F2F1_module10","int0100s",17
"twinlife","ZA6701_person_wid1_v4-0-0","ext0105t","wid1_F2F1_module10","int0100t",17
"twinlife","ZA6701_person_wid1_v4-0-0","ext0105u","wid1_F2F1_module10","int0100u",17
"twinlife","ZA6701_person_wid1_v4-0-0","ext0106s","wid1_F2F1_module10","int0100s",18
"twinlife","ZA6701_person_wid1_v4-0-0","ext0106t","wid1_F2F1_module10","int0100t",18
"twinlife","ZA6701_person_wid1_v4-0-0","ext0106u","wid1_F2F1_module10","int0100u",18
"twinlife","ZA6701_person_wid1_v4-0-0","ext0107s","wid1_F2F1_module10","int0100s",19
"twinlife","ZA6701_person_wid1_v4-0-0","ext0107t","wid1_F2F1_module10","int0100t",19
"twinlife","ZA6701_person_wid1_v4-0-0","ext0107u","wid1_F2F1_module10","int0100u",19
"twinlife","ZA6701_person_wid1_v4-0-0","ext0108s","wid1_F2F1_module10","int0100s",20
"twinlife","ZA6701_person_wid1_v4-0-0","ext0108t","wid1_F2F1_module10","int0100t",20
"twinlife","ZA6701_person_wid1_v4-0-0","ext0108u","wid1_F2F1_module10","int0100u",20
"twinlife","ZA6701_person_wid1_v4-0-0","ext0109s","wid1_F2F1_module10","int0100s",12
"twinlife","ZA6701_person_wid1_v4-0-0","ext0109t","wid1_F2F1_module10","int0100t",12
"twinlife","ZA6701_person_wid1_v4-0-0","ext0109u","wid1_F2F1_module10","int0100u",12
"twinlife","ZA6701_person_wid1_v4-0-0","gre0100s","wid1_F2F1_module10","gre0100s",1
"twinlife","ZA6701_person_wid1_v4-0-0","gre0100t","wid1_F2F1_module10","gre0100t",1
"twinlife","ZA6701_person_wid1_v4-0-0","gre0100u","wid1_F2F1_module10","gre0100u",1
"twinlife","ZA6701_person_wid1_v4-0-0","gre0101s","wid1_F2F1_module10","gre0100s",2
"twinlife","ZA6701_person_wid1_v4-0-0","gre0101t","wid1_F2F1_module10","gre0100t",2
"twinlife","ZA6701_person_wid1_v4-0-0","gre0101u","wid1_F2F1_module10","gre0100u",2
"twinlife","ZA6701_person_wid1_v4-0-0","gre0102s","wid1_F2F1_module10","gre0100s",3
"twinlife","ZA6701_person_wid1_v4-0-0","gre0102t","wid1_F2F1_module10","gre0100t",3
"twinlife","ZA6701_person_wid1_v4-0-0","gre0102u","wid1_F2F1_module10","gre0100u",3
"twinlife","ZA6701_person_wid1_v4-0-0","gre0103s","wid1_F2F1_module10","gre0100s",4
"twinlife","ZA6701_person_wid1_v4-0-0","gre0103t","wid1_F2F1_module10","gre0100t",4
"twinlife","ZA6701_person_wid1_v4-0-0","gre0103u","wid1_F2F1_module10","gre0100u",4
"twinlife","ZA6701_person_wid1_v4-0-0","gre0104s","wid1_F2F1_module10","gre0100s",5
"twinlife","ZA6701_person_wid1_v4-0-0","gre0104t","wid1_F2F1_module10","gre0100t",5
"twinlife","ZA6701_person_wid1_v4-0-0","gre0104u","wid1_F2F1_module10","gre0100u",5
"twinlife","ZA6701_person_wid1_v4-0-0","gre0105s","wid1_F2F1_module10","gre0100s",6
"twinlife","ZA6701_person_wid1_v4-0-0","gre0105t","wid1_F2F1_module10","gre0100t",6
"twinlife","ZA6701_person_wid1_v4-0-0","gre0105u","wid1_F2F1_module10","gre0100u",6
"twinlife","ZA6701_person_wid1_v4-0-0","gre0300s","wid1_F2F1_module10","gre0300s",1
"twinlife","ZA6701_person_wid1_v4-0-0","gre0300t","wid1_F2F1_module10","gre0300t",1
"twinlife","ZA6701_person_wid1_v4-0-0","gre0300u","wid1_F2F1_module10","gre0300u",1
"twinlife","ZA6701_person_wid1_v4-0-0","gre0301s","wid1_F2F1_module10","gre0300s",2
"twinlife","ZA6701_person_wid1_v4-0-0","gre0301t","wid1_F2F1_module10","gre0300t",2
"twinlife","ZA6701_person_wid1_v4-0-0","gre0301u","wid1_F2F1_module10","gre0300u",2
"twinlife","ZA6701_person_wid1_v4-0-0","gre0302s","wid1_F2F1_module10","gre0300s",3
"twinlife","ZA6701_person_wid1_v4-0-0","gre0302t","wid1_F2F1_module10","gre0300t",3
"twinlife","ZA6701_person_wid1_v4-0-0","gre0302u","wid1_F2F1_module10","gre0300u",3
"twinlife","ZA6701_person_wid1_v4-0-0","gre0303s","wid1_F2F1_module10","gre0300s",4
"twinlife","ZA6701_person_wid1_v4-0-0","gre0303t","wid1_F2F1_module10","gre0300t",4
"twinlife","ZA6701_person_wid1_v4-0-0","gre0303u","wid1_F2F1_module10","gre0300u",4
"twinlife","ZA6701_person_wid1_v4-0-0","gre0304s","wid1_F2F1_module10","gre0300s",5
"twinlife","ZA6701_person_wid1_v4-0-0","gre0304t","wid1_F2F1_module10","gre0300t",5
"twinlife","ZA6701_person_wid1_v4-0-0","gre0304u","wid1_F2F1_module10","gre0300u",5
"twinlife","ZA6701_person_wid1_v4-0-0","gre0305s","wid1_F2F1_module10","gre0300s",6
"twinlife","ZA6701_person_wid1_v4-0-0","gre0305t","wid1_F2F1_module10","gre0300t",6
"twinlife","ZA6701_person_wid1_v4-0-0","gre0305u","wid1_F2F1_module10","gre0300u",6
"twinlife","ZA6701_person_wid1_v4-0-0","hbe0500s","wid1_F2F1_module10","hbe0500s",1
"twinlife","ZA6701_person_wid1_v4-0-0","hbe0500t","wid1_F2F1_module10","hbe0500t",1
"twinlife","ZA6701_person_wid1_v4-0-0","hbe0500u","wid1_F2F1_module10","hbe0500u",1
"twinlife","ZA6701_person_wid1_v4-0-0","imp0100s","wid1_F2F1_module10","imp0100s",1
"twinlife","ZA6701_person_wid1_v4-0-0","imp0100t","wid1_F2F1_module10","imp0100t",1
"twinlife","ZA6701_person_wid1_v4-0-0","imp0100u","wid1_F2F1_module10","imp0100u",1
"twinlife","ZA6701_person_wid1_v4-0-0","int0100s","wid1_F2F1_module10","int0100s",1
"twinlife","ZA6701_person_wid1_v4-0-0","int0100t","wid1_F2F1_module10","int0100t",1
"twinlife","ZA6701_person_wid1_v4-0-0","int0100u","wid1_F2F1_module10","int0100u",1
"twinlife","ZA6701_person_wid1_v4-0-0","int0101s","wid1_F2F1_module10","int0100s",2
"twinlife","ZA6701_person_wid1_v4-0-0","int0101t","wid1_F2F1_module10","int0100t",2
"twinlife","ZA6701_person_wid1_v4-0-0","int0101u","wid1_F2F1_module10","int0100u",2
"twinlife","ZA6701_person_wid1_v4-0-0","int0102s","wid1_F2F1_module10","int0100s",3
"twinlife","ZA6701_person_wid1_v4-0-0","int0102t","wid1_F2F1_module10","int0100t",3
"twinlife","ZA6701_person_wid1_v4-0-0","int0102u","wid1_F2F1_module10","int0100u",3
"twinlife","ZA6701_person_wid1_v4-0-0","int0103s","wid1_F2F1_module10","int0100s",4
"twinlife","ZA6701_person_wid1_v4-0-0","int0103t","wid1_F2F1_module10","int0100t",4
"twinlife","ZA6701_person_wid1_v4-0-0","int0103u","wid1_F2F1_module10","int0100u",4
"twinlife","ZA6701_person_wid1_v4-0-0","int0104s","wid1_F2F1_module10","int0100s",5
"twinlife","ZA6701_person_wid1_v4-0-0","int0104t","wid1_F2F1_module10","int0100t",5
"twinlife","ZA6701_person_wid1_v4-0-0","int0104u","wid1_F2F1_module10","int0100u",5
"twinlife","ZA6701_person_wid1_v4-0-0","int0105s","wid1_F2F1_module10","int0100s",6
"twinlife","ZA6701_person_wid1_v4-0-0","int0105t","wid1_F2F1_module10","int0100t",6
"twinlife","ZA6701_person_wid1_v4-0-0","int0105u","wid1_F2F1_module10","int0100u",6
"twinlife","ZA6701_person_wid1_v4-0-0","int0106s","wid1_F2F1_module10","int0100s",7
"twinlife","ZA6701_person_wid1_v4-0-0","int0106t","wid1_F2F1_module10","int0100t",7
"twinlife","ZA6701_person_wid1_v4-0-0","int0106u","wid1_F2F1_module10","int0100u",7
"twinlife","ZA6701_person_wid1_v4-0-0","int0107s","wid1_F2F1_module10","int0100s",8
"twinlife","ZA6701_person_wid1_v4-0-0","int0107t","wid1_F2F1_module10","int0100t",8
"twinlife","ZA6701_person_wid1_v4-0-0","int0107u","wid1_F2F1_module10","int0100u",8
"twinlife","ZA6701_person_wid1_v4-0-0","int0108s","wid1_F2F1_module10","int0100s",9
"twinlife","ZA6701_person_wid1_v4-0-0","int0108t","wid1_F2F1_module10","int0100t",9
"twinlife","ZA6701_person_wid1_v4-0-0","int0108u","wid1_F2F1_module10","int0100u",9
"twinlife","ZA6701_person_wid1_v4-0-0","int0109s","wid1_F2F1_module10","int0100s",10
"twinlife","ZA6701_person_wid1_v4-0-0","int0109t","wid1_F2F1_module10","int0100t",10
"twinlife","ZA6701_person_wid1_v4-0-0","int0109u","wid1_F2F1_module10","int0100u",10
"twinlife","ZA6701_person_wid1_v4-0-0","med0100s","wid1_F2F1_module10","med0100s",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0100t","wid1_F2F1_module10","med0100t",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0100u","wid1_F2F1_module10","med0100u",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0200s","wid1_F2F1_module10","med0200s",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0200t","wid1_F2F1_module10","med0200t",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0200u","wid1_F2F1_module10","med0200u",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0300s","wid1_F2F1_module10","med0300s",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0300t","wid1_F2F1_module10","med0300t",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0300u","wid1_F2F1_module10","med0300u",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0400s","wid1_F2F1_module10","med0400s",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0400t","wid1_F2F1_module10","med0400t",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0400u","wid1_F2F1_module10","med0400u",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0500s","wid1_F2F1_module10","med0500s",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0500t","wid1_F2F1_module10","med0500t",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0500u","wid1_F2F1_module10","med0500u",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0600s","wid1_F2F1_module10","med0600s",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0600t","wid1_F2F1_module10","med0600t",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0600u","wid1_F2F1_module10","med0600u",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0700s","wid1_F2F1_module10","med0700s",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0700t","wid1_F2F1_module10","med0700t",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0700u","wid1_F2F1_module10","med0700u",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0800s","wid1_F2F1_module10","med0800s",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0800t","wid1_F2F1_module10","med0800t",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0800u","wid1_F2F1_module10","med0800u",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0900s","wid1_F2F1_module10","med0900s",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0900t","wid1_F2F1_module10","med0900t",1
"twinlife","ZA6701_person_wid1_v4-0-0","med0900u","wid1_F2F1_module10","med0900u",1
"twinlife","ZA6701_person_wid1_v4-0-0","med1000s","wid1_F2F1_module10","med1000s",1
"twinlife","ZA6701_person_wid1_v4-0-0","med1000t","wid1_F2F1_module10","med1000t",1
"twinlife","ZA6701_person_wid1_v4-0-0","med1000u","wid1_F2F1_module10","med1000u",1
"twinlife","ZA6701_person_wid1_v4-0-0","med2000s","wid1_F2F1_module10","med2000s",1
"twinlife","ZA6701_person_wid1_v4-0-0","med2000t","wid1_F2F1_module10","med2000t",1
"twinlife","ZA6701_person_wid1_v4-0-0","med2000u","wid1_F2F1_module10","med2000u",1
"twinlife","ZA6701_person_wid1_v4-0-0","mig0200s","wid1_F2F1_module10","mig0200s",1
"twinlife","ZA6701_person_wid1_v4-0-0","mig0200t","wid1_F2F1_module10","mig0200t",1
"twinlife","ZA6701_person_wid1_v4-0-0","mig0200u","wid1_F2F1_module10","mig0200u",1
"twinlife","ZA6701_person_wid1_v4-0-0","mig0700s","wid1_F2F1_module10","mig0700s",1
"twinlife","ZA6701_person_wid1_v4-0-0","mig0700t","wid1_F2F1_module10","mig0700t",1
"twinlife","ZA6701_person_wid1_v4-0-0","mig0700u","wid1_F2F1_module10","mig0700u",1
"twinlife","ZA6701_person_wid1_v4-0-0","mig0800s","wid1_F2F1_module10","mig0800s",1
"twinlife","ZA6701_person_wid1_v4-0-0","mig0800t","wid1_F2F1_module10","mig0800t",1
"twinlife","ZA6701_person_wid1_v4-0-0","mig0800u","wid1_F2F1_module10","mig0800u",1
"twinlife","ZA6701_person_wid1_v4-0-0","net0203s","wid1_F2F1_module10","net0203s",1
"twinlife","ZA6701_person_wid1_v4-0-0","net0203t","wid1_F2F1_module10","net0203t",1
"twinlife","ZA6701_person_wid1_v4-0-0","net0203u","wid1_F2F1_module10","net0203u",1
"twinlife","ZA6701_person_wid1_v4-0-0","net0204s","wid1_F2F1_module10","net0204s",1
"twinlife","ZA6701_person_wid1_v4-0-0","net0204t","wid1_F2F1_module10","net0204t",1
"twinlife","ZA6701_person_wid1_v4-0-0","net0204u","wid1_F2F1_module10","net0204u",1
"twinlife","ZA6701_person_wid1_v4-0-0","per0200s","wid1_F2F1_module10","per0200s",1
"twinlife","ZA6701_person_wid1_v4-0-0","per0200t","wid1_F2F1_module10","per0200t",1
"twinlife","ZA6701_person_wid1_v4-0-0","per0200u","wid1_F2F1_module10","per0200u",1
"twinlife","ZA6701_person_wid1_v4-0-0","per0300s","wid1_F2F1_module10","per0300s",1
"twinlife","ZA6701_person_wid1_v4-0-0","per0300t","wid1_F2F1_module10","per0300t",1
"twinlife","ZA6701_person_wid1_v4-0-0","per0300u","wid1_F2F1_module10","per0300u",1
"twinlife","ZA6701_person_wid1_v4-0-0","per0400s","wid1_F2F1_module10","per0400s",1
"twinlife","ZA6701_person_wid1_v4-0-0","per0400t","wid1_F2F1_module10","per0400t",1
"twinlife","ZA6701_person_wid1_v4-0-0","per0400u","wid1_F2F1_module10","per0400u",1
"twinlife","ZA6701_person_wid1_v4-0-0","per0401s","wid1_F2F1_module10","per0400s",2
"twinlife","ZA6701_person_wid1_v4-0-0","per0401t","wid1_F2F1_module10","per0400t",2
"twinlife","ZA6701_person_wid1_v4-0-0","per0401u","wid1_F2F1_module10","per0400u",2
"twinlife","ZA6701_person_wid1_v4-0-0","per0402s","wid1_F2F1_module10","per0400s",3
"twinlife","ZA6701_person_wid1_v4-0-0","per0402t","wid1_F2F1_module10","per0400t",3
"twinlife","ZA6701_person_wid1_v4-0-0","per0402u","wid1_F2F1_module10","per0400u",3
"twinlife","ZA6701_person_wid1_v4-0-0","per0403s","wid1_F2F1_module10","per0400s",4
"twinlife","ZA6701_person_wid1_v4-0-0","per0403t","wid1_F2F1_module10","per0400t",4
"twinlife","ZA6701_person_wid1_v4-0-0","per0403u","wid1_F2F1_module10","per0400u",4
"twinlife","ZA6701_person_wid1_v4-0-0","per0404s","wid1_F2F1_module10","per0400s",5
"twinlife","ZA6701_person_wid1_v4-0-0","per0404t","wid1_F2F1_module10","per0400t",5
"twinlife","ZA6701_person_wid1_v4-0-0","per0404u","wid1_F2F1_module10","per0400u",5
"twinlife","ZA6701_person_wid1_v4-0-0","per0405s","wid1_F2F1_module10","per0400s",6
"twinlife","ZA6701_person_wid1_v4-0-0","per0405t","wid1_F2F1_module10","per0400t",6
"twinlife","ZA6701_person_wid1_v4-0-0","per0405u","wid1_F2F1_module10","per0400u",6
"twinlife","ZA6701_person_wid1_v4-0-0","per0406s","wid1_F2F1_module10","per0400s",7
"twinlife","ZA6701_person_wid1_v4-0-0","per0406t","wid1_F2F1_module10","per0400t",7
"twinlife","ZA6701_person_wid1_v4-0-0","per0406u","wid1_F2F1_module10","per0400u",7
"twinlife","ZA6701_person_wid1_v4-0-0","per0407s","wid1_F2F1_module10","per0400s",8
"twinlife","ZA6701_person_wid1_v4-0-0","per0407t","wid1_F2F1_module10","per0400t",8
"twinlife","ZA6701_person_wid1_v4-0-0","per0407u","wid1_F2F1_module10","per0400u",8
"twinlife","ZA6701_person_wid1_v4-0-0","per0408s","wid1_F2F1_module10","per0400s",9
"twinlife","ZA6701_person_wid1_v4-0-0","per0408t","wid1_F2F1_module10","per0400t",9
"twinlife","ZA6701_person_wid1_v4-0-0","per0408u","wid1_F2F1_module10","per0400u",9
"twinlife","ZA6701_person_wid1_v4-0-0","per0409s","wid1_F2F1_module10","per0400s",10
"twinlife","ZA6701_person_wid1_v4-0-0","per0409t","wid1_F2F1_module10","per0400t",10
"twinlife","ZA6701_person_wid1_v4-0-0","per0409u","wid1_F2F1_module10","per0400u",10
"twinlife","ZA6701_person_wid1_v4-0-0","ses0102s","wid1_F2F1_module10","ses0200s",2
"twinlife","ZA6701_person_wid1_v4-0-0","ses0102t","wid1_F2F1_module10","ses0200t",2
"twinlife","ZA6701_person_wid1_v4-0-0","ses0102u","wid1_F2F1_module10","ses0200u",2
"twinlife","ZA6701_person_wid1_v4-0-0","ses0200s","wid1_F2F1_module10","ses0200s",1
"twinlife","ZA6701_person_wid1_v4-0-0","ses0200t","wid1_F2F1_module10","ses0200t",1
"twinlife","ZA6701_person_wid1_v4-0-0","ses0200u","wid1_F2F1_module10","ses0200u",1
"twinlife","ZA6701_person_wid1_v4-0-0","sex","wid1_F2F1_module10","sex",1
"twinlife","ZA6701_person_wid1_v4-0-0","she0100s","wid1_F2F1_module10","she0100s",1
"twinlife","ZA6701_person_wid1_v4-0-0","she0100t","wid1_F2F1_module10","she0100t",1
"twinlife","ZA6701_person_wid1_v4-0-0","she0100u","wid1_F2F1_module10","she0100u",1
"twinlife","ZA6701_person_wid1_v4-0-0","sop0100s","wid1_F2F1_module10","sop0100s",1
"twinlife","ZA6701_person_wid1_v4-0-0","sop0100t","wid1_F2F1_module10","sop0100t",1
"twinlife","ZA6701_person_wid1_v4-0-0","sop0100u","wid1_F2F1_module10","sop0100u",1
"twinlife","ZA6701_person_wid1_v4-0-0","sop0101s","wid1_F2F1_module10","sop0100s",2
"twinlife","ZA6701_person_wid1_v4-0-0","sop0101t","wid1_F2F1_module10","sop0100t",2
"twinlife","ZA6701_person_wid1_v4-0-0","sop0101u","wid1_F2F1_module10","sop0100u",2
"twinlife","ZA6701_person_wid1_v4-0-0","sop0102s","wid1_F2F1_module10","sop0100s",3
"twinlife","ZA6701_person_wid1_v4-0-0","sop0102t","wid1_F2F1_module10","sop0100t",3
"twinlife","ZA6701_person_wid1_v4-0-0","sop0102u","wid1_F2F1_module10","sop0100u",3
"twinlife","ZA6701_person_wid1_v4-0-0","sop0104s","wid1_F2F1_module10","sop0100s",4
"twinlife","ZA6701_person_wid1_v4-0-0","sop0104t","wid1_F2F1_module10","sop0100t",4
"twinlife","ZA6701_person_wid1_v4-0-0","sop0104u","wid1_F2F1_module10","sop0100u",4
"twinlife","ZA6701_person_wid1_v4-0-0","sop0105s","wid1_F2F1_module10","sop0100s",5
"twinlife","ZA6701_person_wid1_v4-0-0","sop0105t","wid1_F2F1_module10","sop0100t",5
"twinlife","ZA6701_person_wid1_v4-0-0","sop0105u","wid1_F2F1_module10","sop0100u",5
"twinlife","ZA6701_person_wid1_v4-0-0","sop0107s","wid1_F2F1_module10","sop0100s",6
"twinlife","ZA6701_person_wid1_v4-0-0","sop0107t","wid1_F2F1_module10","sop0100t",6
"twinlife","ZA6701_person_wid1_v4-0-0","sop0107u","wid1_F2F1_module10","sop0100u",6
"twinlife","ZA6701_person_wid1_v4-0-0","sop0150s","wid1_F2F1_module10","sop0100s",7
"twinlife","ZA6701_person_wid1_v4-0-0","sop0150t","wid1_F2F1_module10","sop0100t",7
"twinlife","ZA6701_person_wid1_v4-0-0","sop0150u","wid1_F2F1_module10","sop0100u",7
"twinlife","ZA6701_person_wid1_v4-0-0","nbi0100","wid1_F2F1_module11","nbi0100",1
"twinlife","ZA6701_person_wid1_v4-0-0","nbi0103","wid1_F2F1_module11","nbi0103",1
"twinlife","ZA6701_person_wid1_v4-0-0","nbi0104","wid1_F2F1_module11","nbi0104",1
"twinlife","ZA6701_person_wid1_v4-0-0","nbi0105","wid1_F2F1_module11","nbi0105",1
"twinlife","ZA6701_person_wid1_v4-0-0","nbi0106","wid1_F2F1_module11","nbi0106",1
"twinlife","ZA6701_person_wid1_v4-0-0","nbi0107","wid1_F2F1_module11","nbi0107",1
"twinlife","ZA6701_person_wid1_v4-0-0","nbi0108","wid1_F2F1_module11","nbi0108",1
"twinlife","ZA6701_person_wid1_v4-0-0","nbi0109","wid1_F2F1_module11","nbi0108",2
