study,dataset,name,concept,description,description_de
"twinlife","ZA6701_person_cov1_v7-0-0","mig2000","mig2000","The country of birth was surveyed in the first face-to-face data collection (F2F 1) as a self-report (respondents aged 16 or above, **mig0100**, **mig0101**), proxy-report of parents about their children aged below 16 (twins and sibling, **mig0100t/u/s**, **mig0101t/u/s**) as well as a proxy-report about the own parents (**mig0300**, **mig0301**, **mig0400**, **mig0401**; persons aged 16 or above). 
In F2F 2 only first-time respondents were asked for their country of birth. In F2F 3, the country of birth was not surveyed. The information was collected by providing a list as well as the opportunity to give an open answer. For data privacy reasons the answers were recoded into country groups and stored in generated variables, where the self-reports and the proxy-reports of parents about their children were integrated into **mig2000**. 
Please note that proxy information by the twins or the sibling about the country of birth of their parents is *not* used for the generation of **mig2000** (e.g. **mig0300** for the generation of **mig2000** of the twin's mother, etc.). The treatment of missing values is addressed in **mig3000**. It can be derived from the table *mig2000_countrygroups.pdf* ([URL Link](https://www.twin-life.de/documentation/images/TwinLife/Downloads/mig2000_countrygroups.pdf)) in the downloads section ([URL Link](https://www.twin-life.de/documentation/downloads)) of the TwinLife documentation website which countries were included in which group. 
Please also note that different statements of twins about their country of birth are not harmonized. In about 20 cases/twin pairs the given information differs between the twins. The treatment of contradicting information is addressed in **mig3000**.
**mig2000** is stored in the master data set.
Source: Adapted from: TNS Infratest Sozialforschung. (2014). SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. [Survey instruments 2014 (wave 31) of the Socio-Economic Panel: Youth Questionnaire, Age Samples] (238: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570864.de/diw_ssp0238.pdf)",""
"twinlife","ZA6701_person_cov1_v7-0-0","mig2001","mig2001","The information whether a person was born in the German Democratic Republic (GDR) is stored in the variables **mig2001** (self-report), **mig2101** (respondent's report about mother) and **mig2201** (respondent's report about father). It is generated on the basis of the country of birth and considers whether the person was born during the existence of the GDR between 7/10/1949 and 2/10/1990. 
**mig0100** contains the answer on the question 'What country you were born in?'; *2* is the answer 'Germany, former GDR'. **mig0101** contains the open answers to the question. 
**gebdatg** is the individual birth date as the number of days since 01/01/1960; *-3738* corresponds to the date 07/10/1949 and *11232* to the date 02/10/1990. 
```
    replace mig2001 = 1 if (mig0100 == 2 | mig0101 == 'Ostdeutschland' | mig0101 == 'DDR') & inrange(gebdatg,-3738,11232) 
    replace mig2001 = 0 if (mig0100 == 2 | mig0101 == 'Ostdeutschland' | mig0101 == 'DDR') & !inrange(gebdatg,-3738,11232) 
```
The variable is stored in the master data set.
Source: Adapted from: TNS Infratest Sozialforschung. (2014). SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. [Survey instruments 2014 (wave 31) of the Socio-Economic Panel: Youth Questionnaire, Age Samples] (238: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570864.de/diw_ssp0238.pdf)",""
"twinlife","ZA6701_person_cov1_v7-0-0","mig2100","mig2100","The country of birth was surveyed in the first face-to-face data collection (F2F 1) as a self-report (respondents aged 16 or above, **mig0100**, **mig0101**), proxy-report of parents about their children aged below 16 (twins and sibling, **mig0100t/u/s**, **mig0101t/u/s**) as well as a proxy-report about the own parents (**mig0300**, **mig0301**, **mig0400**, **mig0401**; persons aged 16 or above). 
In F2F 2 only first-time respondents were asked for their country of birth. In F2F 3, the country of birth was not surveyed. The information was collected by providing a list as well as the opportunity to give an open answer. For data privacy reasons the answers were recoded into country groups and stored in generated variables, where the proxy-reports of the twins and the sibling about their parents were integrated into **mig2100** and **mig2200**. 
Please note that self-reports of the parents about the country of their birth are *not* used for the generation of **mig2100** and **mig2200** (e.g. **mig0100** of the twins' mother for the generation of **mig2100**, etc.). For an extension of the generation, see **mig3100** and **mig3200**. It can be derived from the table *mig2000_countrygroups.pdf* ([URL Link](https://www.twin-life.de/documentation/images/TwinLife/Downloads/mig2000_countrygroups.pdf)) in the downloads section ([URL Link](https://www.twin-life.de/documentation/downloads)) of the TwinLife documentation website which countries were included in which group.  
Please also note that different statements of twins and the sibling about the country of birth of their parents are not harmonized. In about 30 cases the given information differs between the siblings. The treatment of contradicting information is addressed in **mig3100** and **mig3200**. 
**mig2100** is stored in the master data set.
Source: Adapted from: TNS Infratest Sozialforschung. (2014). SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. [Survey instruments 2014 (wave 31) of the Socio-Economic Panel: Youth Questionnaire, Age Samples] (238: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570864.de/diw_ssp0238.pdf)",""
"twinlife","ZA6701_person_cov1_v7-0-0","mig2101","mig2101","The information whether a person was born in the German Democratic Republic (GDR) is stored in the variables **mig2001** (self-report), **mig2101** (respondent's report about mother) and **mig2201** (respondent's report about father). It is generated on the basis of the country of birth and considers whether the person was born during the existence of the GDR between 7/10/1949 and 2/10/1990. 
**mig0300** contains the answer on the question 'What country was your mother born in?'; *2* is the answer 'Germany, former GDR'. **mig0301** contains the open answers to the question.
**gebdatg** is the individual birth date as the number of days since 01/01/1960; *-3738* corresponds to the date 07/10/1949 and *11232* to the date 02/10/1990. 
```   
    replace mig2101 = 1 if (mig0300 == 2 | mig0301 == 'Ostdeutschland' | mig0301 == 'DDR') ///
    & inrange(gebdatg,-3738,11232) 
    replace mig2101 = 0 if (mig0300 == 2 | mig0301 == 'Ostdeutschland' | mig0301 == 'DDR') /// 
    & !inrange(gebdatg,-3738,11232)
``` 
The variable is stored in the master data set.
Source: Adapted from: TNS Infratest Sozialforschung. (2014). SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. [Survey instruments 2014 (wave 31) of the Socio-Economic Panel: Youth Questionnaire, Age Samples] (238: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570864.de/diw_ssp0238.pdf)",""
"twinlife","ZA6701_person_cov1_v7-0-0","mig2200","mig2200","The country of birth was surveyed in the first face-to-face data collection (F2F 1) as a self-report (respondents aged 16 or above, **mig0100**, **mig0101**), proxy-report of parents about their children aged below 16 (twins and sibling, **mig0100t/u/s**, **mig0101t/u/s**) as well as a proxy-report about the own parents (**mig0300**, **mig0301**, **mig0400**, **mig0401**; persons aged 16 or above). 
In F2F 2 only first-time respondents were asked for their country of birth. In F2F 3, the country of birth was not surveyed. The information was collected by providing a list as well as the opportunity to give an open answer. For data privacy reasons the answers were recoded into country groups and stored in generated variables, where the proxy-reports of the twins and the sibling about their parents were integrated into **mig2100** and **mig2200**. 
Please note that self-reports of the parents about the country of their birth are *not* used for the generation of **mig2100** and **mig2200** (e.g. **mig0100** of the twins' father for the generation of **mig2200**, etc.). For an extension of the generation, see **mig3100** and **mig220g**. It can be derived from the table *mig2000_countrygroups.pdf* ([URL Link](https://www.twin-life.de/documentation/images/TwinLife/Downloads/mig2000_countrygroups.pdf)) in the downloads section ([URL Link](https://www.twin-life.de/documentation/downloads)) of the TwinLife documentation website which countries were included in which group.
Please also note that different statements of twins and the sibling about the country of birth of their parents are not harmonized. In about 30 cases the given information differs between the siblings. The treatment of contradicting information is addressed in **mig3100** and **mig3200**. 
**mig2200** is stored in the master data set.
Source: Adapted from: TNS Infratest Sozialforschung. (2014). SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. [Survey instruments 2014 (wave 31) of the Socio-Economic Panel: Youth Questionnaire, Age Samples] (238: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570864.de/diw_ssp0238.pdf)",""
"twinlife","ZA6701_person_cov1_v7-0-0","mig2201","mig2201","The information whether a person was born in the German Democratic Republic (GDR) is stored in the variables **mig2001** (self-report), **mig2101** (respondent's report about mother) and **mig2201** (respondent's report about father). It is generated on the basis of the country of birth and considers whether the person was born during the existence of the GDR between 7/10/1949 and 2/10/1990. 
**mig0400** contains the answer on the question 'What country was your father born in?'; *2* is the answer 'Germany, former GDR'. **mig0401** contains the open answers to the question.
**gebdatg** is the individual birth date as the number of days since 01/01/1960; *-3738* corresponds to the date 07/10/1949 and *11232* to the date 02/10/1990. 
``` 
    replace mig2201 = 1 if (mig0400 == 2 | mig0401 == 'Ostdeutschland' | mig0401 == 'DDR') ///
    & inrange(gebdatg,-3738,11232) 
    replace mig2201 = 0 if (mig0400 == 2 | mig0401 == 'Ostdeutschland' | mig0401 == 'DDR') ///
    & !inrange(gebdatg,-3738,11232) 
```
The variable is stored in the master data set.
Source: Adapted from: TNS Infratest Sozialforschung. (2014). SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. [Survey instruments 2014 (wave 31) of the Socio-Economic Panel: Youth Questionnaire, Age Samples] (238: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570864.de/diw_ssp0238.pdf)",""
"twinlife","ZA6701_person_cov1_v7-0-0","mig3000","mig3000","The variable **mig3000** is an extended and harmonized version of **mig2000** and combines all available information on respondents' country of birth. 
For those cases where the parents' self-report is not available, the information provided by the twins or the sibling about their biological parents' countries of birth is used (e.g. **mig2100** for the generation of **mig3000** of the twin's mother, etc.). If the twins' and the sibling's statements about their parents' countries of birth differ, the statement that is shared by two out of the three is designated as the parent's country of birth. Missing information of one of the twins is filled in with the information of the other twin. If the information about the twins' country of birth is contradicting, Germany is designated as the country of birth if at least one twin indicated to be born in Germany. The value -81 (contradictory information) is assigned for cases with no unambiguous information about the twins' country of birth.    
**mig3000** is stored in the master data set.
Source: Adapted from: TNS Infratest Sozialforschung. (2014). SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. [Survey instruments 2014 (wave 31) of the Socio-Economic Panel: Youth Questionnaire, Age Samples] (238: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570864.de/diw_ssp0238.pdf)",""
"twinlife","ZA6701_person_cov1_v7-0-0","mig3100","mig3100","The variable **mig3100** is an extended and harmonized version of **mig2100** and combines all available information on the country of birth of the respondent's mother. 
For the twins and the sibling, the self-reported country of birth of their biological mother (i.e. **mig2000**) is used for the generation of **mig3100**. For those cases where there is no self-reported information available, the proxy-information provided by the twins or the sibling is used instead (i.e. **mig2100**). If the twins' and the sibling's statements about their mother's country of birth differ, the statement that is shared by two out of the three is designated as the mother's country of birth. If there is no unambiguous information about the mother's country of birth, the value -81 (contradictory information) is assigned.    
**mig3100** is stored in the master data set.
Source: Adapted from: TNS Infratest Sozialforschung. (2014). SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. [Survey instruments 2014 (wave 31) of the Socio-Economic Panel: Youth Questionnaire, Age Samples] (238: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570864.de/diw_ssp0238.pdf)",""
"twinlife","ZA6701_person_cov1_v7-0-0","mig3200","mig3200","The variable **mig3200** is an extended and harmonized version of **mig2200** and combines all available information on the country of birth of the respondent's father. 
For the twins and the sibling, the self-reported country of birth of their biological father (i.e. **mig2000**) is used for the generation of **mig3200**. For those cases where there is no self-reported information available, the proxy-information provided by the twins or the sibling is used instead (i.e. **mig2200**). If the twins' and the sibling's statements about their father's country of birth differ, the statement that is shared by two out of three is designated as the father's country of birth. If there is no unambiguous information about the father's country of birth, the value -81 (contradictory information) is assigned.  
**mig3200** is stored in the master data set.
Source: Adapted from: TNS Infratest Sozialforschung. (2014). SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. [Survey instruments 2014 (wave 31) of the Socio-Economic Panel: Youth Questionnaire, Age Samples] (238: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570864.de/diw_ssp0238.pdf)",""
"twinlife","ZA6701_person_cov1_v7-0-0","mig4000","mig4000","The variable **mig4000** is based on **mig3000**, **mig3100**, and **mig3200** and contains information on the twins and the sibling's migration background up to the third generation. The variable indicates whether the twins' or the sibling were born in Germany (0); born abroad (1); have no personal migration but migration of at least one parent (2); no personal nor migration of either parent but migration of at least one grandparent (3). The migration background was constructed for twins with at least one (grand-)parental information available. In cases where the information on the country of birth is contradicting but it is known that the respondent is born abroad, the information about the foreign birth is used without considering the particular country. Twins and siblings with missing information on both parents or all grandparents were assigned the value -86 (not available/empty/not codable). Please note, **mig4000** only considers information about biological parents.
The variable is stored in the master data set.
Source: Adapted from: Olczyk, M., Will, G., & Kristen, C. (2016). Immigrants in the NEPS: Identifying generation status and group of origin (No. 4; NEPS Survey Paper). Leibniz Institute for Educational Trajectories, National Educational Panel Study. [[URL link]](https://doi.org/10.5157/NEPS:SP04:1.0)",""
"twinlife","ZA6701_person_cov1_v7-0-0","mig4100","mig4100","The variable **mig4100**  is based on **mig3000**, **mig3100**, and **mig3200** and contains information on respondents' migration background up to the second generation. The variable indicates whether respondents were born in Germany (0); born in a country other than Germany (1); or have no personal migration but migration of at least one parent (2). The migration background was constructed for respondents with at least one parental information available. In cases where the information on the country of birth is contradicting but it is known that the respondent was born abroad, the information about the foreign birth is used without considering the particular country. Respondents with missing information on both parents were assigned the value -86 (not available/empty/not codable). Please note, **mig4100** only considers information about biological parents.
The variable is stored in the master data set.
Source: Adapted from: Olczyk, M., Will, G., & Kristen, C. (2016). Immigrants in the NEPS: Identifying generation status and group of origin (No. 4; NEPS Survey Paper). Leibniz Institute for Educational Trajectories, National Educational Panel Study. [[URL link]](https://doi.org/10.5157/NEPS:SP04:1.0)",""
